22,52517985611511; 101
25,676258992805757; 59
29,352517985611513; 66
30,227817745803357; 1444
32,8537170263789; 1488
36,17985611510792; 1383
38,63069544364509; 1525
41,78177458033573; 1568
42,83213429256595; 1273
43,7074340527578; 1905
44,93285371702638; 3951
45,63309352517986; 3218
46,68345323741007; 3460
47,733812949640296; 1653
48,7841726618705; 1017
49,83453237410072; 332
50,70983213429257; 135
51,58513189448442; 767
52,63549160671464; 3306
53,33573141486811; 6032
54,73621103117506; 6029
55,78657074340528; 4222
56,48681055155876; 1928
57,537170263788965; 804
58,587529976019184; 70
60,163069544364504; 128
62,78896882494004; 133
64,18944844124701; 254
65,58992805755396; 1422
66,64028776978418; 3517
68,04076738609113; 7417
68,56594724220624; 7611
69,44124700239807; 5219
70,84172661870504; 1363
72,06714628297362; 54
74,34292565947241; 205
76,79376498800958; 82
78,19424460431655; 31
80,82014388489208; 72
83,97122302158273; 78
87,99760191846524; 86
91,49880095923261; 93
95,35011990407675; 150
98,50119904076737; 156
