"x","y","color","pen down?","x","y","color","pen down?"
"369","2.25757851287512","0","true","369","0.8202228469506506","5","true"
"370","0.8036259510939922","0","true","370","2.181041518136131","5","true"
"371","2.1288715633805855","0","true","371","2.099674573488072","5","true"
"372","2.0264613925892627","0","true","372","2.1970200389873376","5","true"
"373","2.0781539617289253","0","true","373","1.0525073875178212","5","true"
"374","0.9693517674630824","0","true","374","2.698369830094077","5","true"
"375","2.521929881124605","0","true","375","1.728779070722098","5","true"
"376","1.6173426353391303","0","true","376","2.132968326571485","5","true"
"377","1.997976261630557","0","true","377","2.132968326571485","5","true"
"378","1.991513258553003","0","true","378","1.9317042520269376","5","true"
"379","1.8122812529614178","0","true","379","2.3195950800871215","5","true"
"380","2.1162033373552336","0","true","380","1.8275301976745226","5","true"
"381","1.629669024844616","0","true","381","2.365591381883902","5","true"
"382","2.120529454220247","0","true","382","1.6933002024192676","5","true"
"383","1.4001163459662476","0","true","383","2.587383925309905","5","true"
"384","2.1447457209138467","0","true","384","2.343006870624313","5","true"
"385","1.9480079222969962","0","true","385","1.9074195817862543","5","true"
"386","1.5813502131740766","0","true","386","2.3611516344945653","5","true"
"387","1.9156541903318522","0","true","387","2.361151634494565","5","true"
"388","1.9370614752993385","0","true","388","1.6857858431552712","5","true"
"389","1.424750389885166","0","true","389","1.469855957560935","5","true"
"390","1.180278988349142","0","true","390","2.1093239328408457","5","true"
"391","1.7203323226723093","0","true","391","2.291385051618626","5","true"
"392","1.8558479455811276","0","true","392","1.6033741333937799","5","true"
"393","1.2729566750507837","0","true","393","-0.19480062205582382","5","true"
"394","-0.47759798822004945","0","true","394","-0.1948006220558238","5","true"
"395","-0.48173714453936783","0","true","395","0.973884609815232","5","true"
"396","0.6920536104101457","0","true","396","1.2542551567644769","5","true"
"397","0.9633546650578049","0","true","397","1.9244479579444536","5","true"
"398","1.529180747765053","0","true","398","1.4832399987501372","5","true"
"399","1.1648149403341683","0","true","399","1.7003120956167732","5","true"
"400","1.341475012452749","0","true","400","1.3909239354242153","5","true"
"401","1.0794594236793047","0","true","401","1.3116393303065512","5","true"
"402","0.9908115997330824","0","true","402","0.836763089787549","5","true"
"403","0.5621360369594913","0","true","403","0.4468131912767203","5","true"
"404","0.1887677450394618","0","true","404","0.44681319127672037","5","true"
"405","0.18642721446566674","0","true","405","0.6276344687865147","5","true"
"406","0","0","true","406","0","5","true"
"407","0","0","true","407","0","5","true"
"408","0","0","true","408","0","5","true"
"409","0","0","true","409","0","5","true"
"410","0","0","true","410","0","5","true"
"411","0","0","true","411","0","5","true"
"412","0","0","true","412","0","5","true"
"413","0","0","true","413","0","5","true"
"414","0","0","true","414","0","5","true"
"415","0","0","true","415","0","5","true"
"416","0","0","true","416","0","5","true"
"417","0","0","true","417","0","5","true"
"418","0","0","true","418","0","5","true"
"419","0","0","true","419","0","5","true"
"420","0","0","true","420","0","5","true"
"421","0","0","true","421","0","5","true"
"422","0","0","true","422","0","5","true"
"423","0","0","true","423","0","5","true"
"424","0","0","true","424","0","5","true"
"425","0","0","true","425","0","5","true"
"426","0","0","true","426","0","5","true"
"427","0","0","true","427","0","5","true"
"428","0","0","true","428","0","5","true"
"429","0","0","true","429","0","5","true"
"430","0","0","true","430","0","5","true"
"431","0","0","true","431","0","5","true"
"432","0","0","true","432","0","5","true"
"433","0","0","true","433","0","5","true"
"434","0","0","true","434","0","5","true"
"435","0","0","true","435","0","5","true"
"436","0","0","true","436","0","5","true"
"437","0","0","true","437","0","5","true"
"438","0","0","true","438","0","5","true"
"439","0","0","true","439","0","5","true"
"440","0","0","true","440","0","5","true"
"441","0","0","true","441","0","5","true"
"442","0","0","true","442","0","5","true"
"443","0","0","true","443","0","5","true"
"444","0","0","true","444","0","5","true"
"445","0","0","true","445","0","5","true"
"446","0","0","true","446","0","5","true"
"447","0","0","true","447","0","5","true"
"448","0","0","true","448","0","5","true"
"449","0","0","true","449","0","5","true"
"450","0","0","true","450","0","5","true"
"451","0","0","true","451","0","5","true"
"452","0","0","true","452","0","5","true"
"453","0","0","true","453","0","5","true"
"454","0","0","true","454","0","5","true"
"455","0","0","true","455","0","5","true"
"456","0","0","true","456","0","5","true"
"457","0","0","true","457","2.6922562717827616","5","true"
"458","0","0","true","458","2.493844293197786","5","true"
"459","2.4938442931977867","0","true","459","2.2546396121381673","5","true"
"460","2.2546396121381673","0","true","460","0.757503636702808","5","true"
"461","0.7575036367028078","0","true","461","2.41996681217248","5","true"
"462","2.415390963007298","0","true","462","1.6979902561248539","5","true"
"463","1.6955792971858963","0","true","463","2.068704308788703","5","true"
"464","2.0654745164713457","0","true","464","2.7146380787102666","5","true"
"465","2.710101655633898","0","true","465","2.7146380787102666","5","true"
"466","2.6912437018219717","0","true","466","2.4872277269792744","5","true"
"467","2.4424139581284066","0","true","467","0.8941042399679909","5","true"
"468","0.868583312130564","0","true","468","2.5583932720096363","5","true"
"469","2.504111758524151","0","true","469","2.0201208822243073","5","true"
"470","1.9678595311358256","0","true","470","2.7343670979435717","5","true"
"471","2.658033284050571","0","true","471","2.7343670979435717","5","true"
"472","2.6574641562178374","0","true","472","2.4174304225086347","5","true"
"473","2.3508353156104347","0","true","473","0.8957982937083132","5","true"
"474","0.8321334160139658","0","true","474","2.3054676752638548","5","true"
"475","2.183423973539021","0","true","475","2.2216987573690816","5","true"
"476","2.0521944311880884","0","true","476","2.3219072834363788","5","true"
"477","2.0854202395955546","0","true","477","1.137458293586898","5","true"
"478","1.0101704659584374","0","true","478","2.835584536768033","5","true"
"479","2.4997342580770723","0","true","479","1.838842018988511","5","true"
"480","1.6239379159760472","0","true","480","2.2559860661010194","5","true"
"481","2.0017991124058936","0","true","481","2.2559860661010194","5","true"
"482","1.9982520439850335","0","true","482","2.048504157670002","5","true"
"483","1.7711985909994434","0","true","483","2.4478960712264075","5","true"
"484","2.026587796530307","0","true","484","1.9409259324451322","5","true"
"485","1.4561241475139144","0","true","485","2.4951138456026594","5","true"
"486","1.8571951543396499","0","true","486","1.7192723196475295","5","true"
"487","1.2391394733760122","0","true","487","2.6271723746621896","5","true"
"488","1.8867775242164506","0","true","488","2.3786330454884714","5","true"
"489","1.7297475632884163","0","true","489","1.936370057300603","5","true"
"490","1.3845326533748568","0","true","490","2.397075816326105","5","true"
"491","1.7649060035925002","0","true","491","2.397075816326105","5","true"
"492","1.7423382317390212","0","true","492","1.711656704746432","5","true"
"493","1.2432031656053242","0","true","493","1.469855957560935","5","true"
"494","1.0717574632238096","0","true","494","2.1476357581561074","5","true"
"495","1.599474383117211","0","true","495","2.3210587010637713","5","true"
"496","1.7678468666056673","0","true","496","1.6245672896891687","5","true"
"497","1.2072882309147275","0","true","497","-0.1899286084186186","5","true"
"498","-0.5334533297955327","0","true","498","-0.1899286084186186","5","true"
"499","-0.5397746502213735","0","true","499","0.9885849834028032","5","true"
"500","0.6891014022356311","0","true","500","1.2717198864554526","5","true"
"501","0.8955113162615682","0","true","501","1.9493924971816192","5","true"
"502","1.4725981343832828","0","true","502","1.503111610505677","5","true"
"503","1.0952681405110343","0","true","503","1.722603123627881","5","true"
"504","1.289541568871501","0","true","504","1.4098080639743544","5","true"
"505","1.0477599657935373","0","true","505","1.3296940076422323","5","true"
"506","0.9586083545936771","0","true","506","0.8501780473760732","5","true"
"507","0.5461141050834513","0","true","507","0.45678446426970193","5","true"
"508","0.15705442718328347","0","true","508","0.456784464269702","5","true"
"509","0.16312435953358836","0","true","509","0.6391656547849471","5","true"
"510","0","0","true","510","0","5","true"
"511","0","0","true","511","0","5","true"
"512","0","0","true","512","0","5","true"
"513","0","0","true","513","0","5","true"
"514","0","0","true","514","0","5","true"
"515","0","0","true","515","0","5","true"
"516","0","0","true","516","0","5","true"
"517","0","0","true","517","0","5","true"
"518","0","0","true","518","0","5","true"
"519","0","0","true","519","0","5","true"
"520","0","0","true","520","0","5","true"
"521","0","0","true","521","0","5","true"
"522","0","0","true","522","0","5","true"
"523","0","0","true","523","0","5","true"
"524","0","0","true","524","0","5","true"
"525","0","0","true","525","0","5","true"
"526","0","0","true","526","0","5","true"
"527","0","0","true","527","0","5","true"
"528","0","0","true","528","0","5","true"
"529","0","0","true","529","0","5","true"
"530","0","0","true","530","0","5","true"
"531","0","0","true","531","0","5","true"
"532","0","0","true","532","0","5","true"
"533","0","0","true","533","0","5","true"
"534","0","0","true","534","0","5","true"
"535","0","0","true","535","0","5","true"
"536","0","0","true","536","0","5","true"
"537","0","0","true","537","0","5","true"
"538","0","0","true","538","0","5","true"
"539","0","0","true","539","0","5","true"
"540","0","0","true","540","0","5","true"
"541","0","0","true","541","0","5","true"
"542","0","0","true","542","0","5","true"
"543","0","0","true","543","0","5","true"
"544","0","0","true","544","0","5","true"
"545","0","0","true","545","0","5","true"
"546","0","0","true","546","0","5","true"
"547","0","0","true","547","0","5","true"
"548","0","0","true","548","0","5","true"
"549","0","0","true","549","0","5","true"
"550","0","0","true","550","0","5","true"
"551","0","0","true","551","0","5","true"
"552","0","0","true","552","0","5","true"
"553","0","0","true","553","0","5","true"
"554","0","0","true","554","0","5","true"
"555","0","0","true","555","0","5","true"
"556","0","0","true","556","0","5","true"
"557","0","0","true","557","0","5","true"
"558","0","0","true","558","0","5","true"
"559","0","0","true","559","0","5","true"
"560","0","0","true","560","0","5","true"
"561","0","0","true","561","2.7277313820457576","5","true"
"562","0","0","true","562","2.526357966185308","5","true"
"563","2.5263579661853086","0","true","563","2.283816279450833","5","true"
"564","2.283816279450833","0","true","564","0.7701941040418431","5","true"
"565","0.7701941040418431","0","true","565","2.4514237032549224","5","true"
"566","2.4514237032549224","0","true","566","1.7202546486924746","5","true"
"567","1.7202546486924748","0","true","567","2.095447799823444","5","true"
"568","2.0932254691321117","0","true","568","2.7504589827117267","5","true"
"569","2.7472322568592102","0","true","569","2.7504589827117263","5","true"
