23,14652046032154; 33
25,728067620434622; 31
28,30919786401668; 65
33,18545361089694; 63
38,06170935777721; 60
42,6515434478426; 23
44,22790485165196; 127
46,79902909848939; 998
48,96032439532826; 160
51,68612467517633; 89
53,978331762757364; 297
56,008715268854054; 10412
58,417658985122365; 853
60,694440161055425; 2352
63,151329278391735; 781
65,55610382934978; 3571
67,85498158142723; 3221
69,9970987178389; 3987
72,65118935435049; 9916
74,98300351237899; 6810
77,18682429538251; 2414
79,65246865987035; 110
81,94550958051344; 249
84,24355349952882; 31
86,53701133670295; 72
91,70052257346012; 35
93,65127502213083; 4813
96,14610354379052; 68
