22,85968188697564; 33
25,726816870841546; 136
27,879356920528856; 30
30,46090408064194; 29
34,04638624746566; 27
39,35289985436477; 25
45,08925440475171; 57
49,39183300494018; 55
52,977315171763905; 53
56,412290470887235; 645
58,42474656614981; 260
60,84828236100403; 1480
63,01207915702904; 432
65,72954110625662; 1059
67,87290899226134; 1721
69,88161283874469; 1650
72,6161683657443; 846
74,60569405180046; 2380
77,46490762157686; 3146
79,65288557640139; 75
81,94050658214113; 667
84,52955823981267; 38
86,82134841086267; 281
89,97907421685372; 71
91,55668637025614; 70
93,73382449527399; 9906
96,29035666352551; 51
