21,64733439063072; 342
25,348542149566914; 102
29,405977796754907; 369
30,42657069659631; 4930
33,071562766865924; 4921
34,83310967427107; 5168
38,00888129803586; 4904
41,008320117116014; 4641
42,422544833475655; 4131
43,25789923142614; 10694
44,29274124679762; 13973
45,3703306087593; 11192
46,46751250457484; 5633
47,728559228986214; 1840
48,61734781017445; 827
50,033353665975355; 65
51,61322435037208; 1069
52,473514700500175; 4097
53,65619128949615; 11416
54,68925216542637; 14948
55,60119555935097; 10651
56,677003781871406; 8122
57,40370867390507; 5090
58,8143711113822; 5085
59,537513724533355; 2557
60,95173844089301; 2047
61,29727949249724; 3056
62,668756862266676; 8607
63,179943881908; 11130
64,5656703672075; 14661
65,30306209588872; 10113
66,55342198365256; 7836
67,8109064291814; 4547
69,04345492253263; 4797
69,94114920092716; 2521
71,17369769427839; 2770
72,19963401244357; 7311
73,41793339026474; 9580
74,6308893497621; 12606
75,53214590703915; 9825
77,14229596193728; 6537
78,21988532389899; 3755
78,95371477369768; 288
82,83303647675979; 301
86,53246309625473; 191
90,41534707819933; 328
94,4692204465048; 89
98,70120775893618; 104
