11,160151324085774; 74,36782372071411
13,619167717528384; 86,66290568792738
18,547156036370893; 123,44859626999414
22,240658392513467; 147,98898254463347
25,954071812570533; 196,92042211455464
30,86214906749852; 209,31505940134048
34,55565142364108; 233,85544567598026
40,72808123714077; 295,0819672131147
46,860688922811434; 307,5263821596868
54,24769363509658; 356,6071547089664
62,86918431008165; 417,9332315656734
73,92978031459482; 467,1633370943123
85,01028738302249; 540,7844959182321
101,0187827702927; 651,1913453242187
118,24185305634832; 749,4524457423508
135,46492334240395; 847,7135461604835
160,06504280878744; 982,859892480255
188,3586646313135; 1142,5466250746667
221,54045264485296; 1290,2369416605825
255,93681555717797; 1425,7815092586447
298,99449127231696; 1671,4342603039759
349,36948297604033; 1880,7990973651026
409,57058472157695; 2127,1487356474418
468,57702263224263; 2410,0351762129158
521,3313864737505; 2534,1308820601316
580,3278688524589; 2804,821795977966
644,103006570651; 2929,365500763258
720,312603703458; 3286,121988451583
