19,724220623501203; 96
22,87529976019185; 53
27,42685851318945; 111
29,177458033573146; 115
30,5779376498801; 468
33,729016786570746; 510
36,354916067146284; 554
40,03117505995204; 546
42,83213429256595; 590
44,58273381294964; 537
45,983213429256594; 51
47,383693045563554; 93
48,7841726618705; 1212
49,83453237410072; 1990
50,53477218225419; 2916
51,58513189448442; 2474
53,16067146282974; 1496
53,68585131894484; 421
54,91127098321343; 224
55,961630695443645; 222
56,661870503597115; 1001
57,71223021582733; 2852
58,587529976019184; 5778
59,6378896882494; 8312
61,038369304556355; 6943
61,73860911270984; 3869
62,43884892086331; 1331
63,83932853717026; 889
64,88968824940048; 1375
65,58992805755396; 2690
66,99040767386091; 4834
67,69064748201438; 8686
68,56594724220624; 10831
69,79136690647482; 8194
70,84172661870504; 4387
71,71702637889688; 971
72,59232613908873; 432
73,81774580335731; 235
75,0431654676259; 12
77,3189448441247; 211
79,94484412470024; 217
84,1462829736211; 176
88,34772182254197; 185
92,89928057553958; 145
96,75059952038369; 250
